Style,Category,Artist,Title,Year,Image URL,Painting Info URL,Artist Info URL,Is painting,Face or body,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral
Modern Art,Expressionism,Paul Klee,In the Style of Kairouan,1914,https://use2-uploads0.wikiart.org/images/paul-klee/in-the-style-of-kairouan-1914.jpg,https://www.wikiart.org/en/paul-klee/in-the-style-of-kairouan-1914,https://www.wikiart.org/en/paul-klee,yes,none,0.7,0,0,0.5,0,0.1,0.1,0,0,0.3,0.1,0,0.2,0,0,0,0,0,0.4,0,0
Modern Art,Cubism,Andr&#233; Lhote,Paysage au Lambrequin Rose,1914,https://use2-uploads3.wikiart.org/images/andr-lhote/paysage-au-lambrequin-rose-1914.jpg,https://www.wikiart.org/en/andr-lhote/paysage-au-lambrequin-rose-1914,https://www.wikiart.org/en/andr-lhote,yes,none,0.73,0,0,0.267,0,0,0.133,0,0.067,0.267,0.2,0,0.133,0,0,0.067,0,0,0.333,0,0
Modern Art,Expressionism,Akseli Gallen-Kallela,Portrait of Phyllis Sj&#246;str&#246;m,1914,https://use2-uploads7.wikiart.org/images/akseli-gallen-kallela/portrait-of-phyllis-sj-str-m-1914.jpg,https://www.wikiart.org/en/akseli-gallen-kallela/portrait-of-phyllis-sj-str-m-1914,https://www.wikiart.org/en/akseli-gallen-kallela,yes,face,0.92,0,0,0.333,0.083,0,0.167,0,0,0.167,0.167,0,0.167,0.083,0,0.167,0,0.167,0.25,0.25,0
Modern Art,"Abstract Art,Cubism",David Bomberg,In the Hold,1914,https://use2-uploads0.wikiart.org/images/david-bomberg/in-the-hold-1914.jpg,https://www.wikiart.org/en/david-bomberg/in-the-hold-1914,https://www.wikiart.org/en/david-bomberg,yes,none,1,0,0,0.5,0,0,0,0.083,0,0.167,0.083,0,0.083,0,0,0,0,0,0.5,0,0
Modern Art,Cubism,Lyonel Feininger,Jesuiten III (Jesuits III),1915,https://use2-uploads7.wikiart.org/images/lyonel-feininger/jesuiten-iii-jesuits-iii-1915.jpg,https://www.wikiart.org/en/lyonel-feininger/jesuiten-iii-jesuits-iii-1915,https://www.wikiart.org/en/lyonel-feininger,yes,face,1,0,0,0.1,0.3,0,0.1,0,0,0.4,0,0,0.1,0,0,0,0,0,0.3,0.1,0
Modern Art,Expressionism,Helene Schjerfbeck,Self-portrait with Black Background,1915,https://use2-uploads2.wikiart.org/images/helene-schjerfbeck/self-portrait-with-black-background-1915.jpg,https://www.wikiart.org/en/helene-schjerfbeck/self-portrait-with-black-background-1915,https://www.wikiart.org/en/helene-schjerfbeck,yes,face,1,0,0,0.167,0.25,0,0,0.167,0.083,0,0.333,0,0.167,0.083,0.083,0.25,0,0,0.083,0.25,0
Modern Art,Cubism,Andr&#233; Lhote,Le Port de Bordeaux,1915,https://use2-uploads5.wikiart.org/images/andr-lhote/le-port-de-bordeaux-1915.jpg,https://www.wikiart.org/en/andr-lhote/le-port-de-bordeaux-1915,https://www.wikiart.org/en/andr-lhote,yes,none,0.5,0,0,0.2,0,0,0,0.2,0,0.3,0.2,0,0.1,0.1,0,0.1,0,0,0.1,0,0
Modern Art,Cubism,Wyndham Lewis,The Crowd,1915,https://use2-uploads7.wikiart.org/images/wyndham-lewis/the-crowd-1915.jpg,https://www.wikiart.org/en/wyndham-lewis/the-crowd-1915,https://www.wikiart.org/en/wyndham-lewis,yes,none,0.8,0,0.1,0.4,0.1,0,0,0.1,0,0,0.1,0,0.2,0,0,0.1,0,0,0.5,0,0
Modern Art,Expressionism,Jacoba van Heemskerck,Bomen,1915,https://use2-uploads2.wikiart.org/images/jacoba-van-heemskerck/bomen-1915.jpg,https://www.wikiart.org/en/jacoba-van-heemskerck/bomen-1915,https://www.wikiart.org/en/jacoba-van-heemskerck,yes,none,0,0,0,0.3,0,0,0,0.5,0,0,0.1,0.1,0,0,0,0.1,0,0,0.3,0.1,0
Modern Art,Post-Impressionism,Edvard Weie,"Sunrise, Christians&#248;",1915,https://use2-uploads5.wikiart.org/images/edvard-weie/sunrise-christians-1915.jpg,https://www.wikiart.org/en/edvard-weie/sunrise-christians-1915,https://www.wikiart.org/en/edvard-weie,yes,none,1.9,0,0,0.1,0,0,0,0.1,0,0.9,0,0.1,0.3,0,0,0,0,0,0.1,0,0
Modern Art,Post-Impressionism,Vanessa Bell,Window Still-Life,1915,https://use2-uploads5.wikiart.org/images/vanessa-bell/window-still-life-1915.jpg,https://www.wikiart.org/en/vanessa-bell/window-still-life-1915,https://www.wikiart.org/en/vanessa-bell,yes,none,0.9,0.1,0,0.1,0,0,0.1,0.1,0.1,0.4,0.4,0,0.1,0,0,0,0,0,0.1,0,0
Modern Art,Expressionism,Amedeo Modigliani,Portrait of Beatrice Hastings,1915,https://use2-uploads4.wikiart.org/images/amedeo-modigliani/portrait-of-beatrice-hastings-1915.jpg,https://www.wikiart.org/en/amedeo-modigliani/portrait-of-beatrice-hastings-1915,https://www.wikiart.org/en/amedeo-modigliani,yes,face,0.15,0.154,0,0.077,0.154,0,0,0,0,0.231,0.231,0.154,0.154,0,0,0.077,0,0.077,0.077,0.154,0
Modern Art,Expressionism,Egon Schiele,Two Girls Lying Entwined,1915,https://use2-uploads3.wikiart.org/images/egon-schiele/two-girls-lying-entwined-1915.jpg,https://www.wikiart.org/en/egon-schiele/two-girls-lying-entwined-1915,https://www.wikiart.org/en/egon-schiele,yes,face,0.8,0,0,0.2,0,0,0.1,0.1,0,0.6,0.1,0.4,0.2,0,0,0,0.1,0,0.4,0.1,0
Modern Art,Cubism,Lyubov Popova,Portrait of a Philosopher,1915,https://use2-uploads0.wikiart.org/images/lyubov-popova/portrait-of-a-philosopher.jpg,https://www.wikiart.org/en/lyubov-popova/portrait-of-a-philosopher,https://www.wikiart.org/en/lyubov-popova,yes,face,0.73,0.091,0,0.273,0,0.091,0.091,0.091,0,0.182,0.091,0,0.091,0,0,0,0,0,0.273,0.091,0
Modern Art,Cubism,Mikhail Larionov,Natalia Goncharova,1915,https://use2-uploads8.wikiart.org/00124/images/mikhail-larionov/natalia-goncharova-1915.jpg,https://www.wikiart.org/en/mikhail-larionov/natalia-goncharova-1915,https://www.wikiart.org/en/mikhail-larionov,yes,face,1,0.1,0,0.1,0.1,0,0,0,0,0,0.2,0,0.1,0.1,0.1,0.3,0,0,0.1,0.1,0
Modern Art,Expressionism,Georges Rouault,Trois Personnages dans un Paysage de Bretagne,1915,https://use2-uploads0.wikiart.org/images/georges-rouault/trois-personnages-dans-un-paysage-de-bretagne-1915.jpg,https://www.wikiart.org/en/georges-rouault/trois-personnages-dans-un-paysage-de-bretagne-1915,https://www.wikiart.org/en/georges-rouault,yes,body,0.7,0,0,0.3,0,0,0,0.1,0,0.3,0.5,0,0.1,0.1,0,0,0,0,0.1,0.2,0
Modern Art,Expressionism,Paul Klee,Death for the Idea,1915,https://use2-uploads3.wikiart.org/images/paul-klee/death-for-the-idea-1915.jpg,https://www.wikiart.org/en/paul-klee/death-for-the-idea-1915,https://www.wikiart.org/en/paul-klee,yes,none,-0.3,0,0,0.1,0,0,0.1,0.5,0,0,0,0,0,0.2,0.1,0.3,0,0,0.4,0.2,0
Modern Art,Cubism,Aristarkh Lentulov,Self-portrait,1915,https://use2-uploads7.wikiart.org/images/aristarkh-lentulov/self-portrait-1915.jpg,https://www.wikiart.org/en/aristarkh-lentulov/self-portrait-1915,https://www.wikiart.org/en/aristarkh-lentulov,yes,face,0.25,0.06,0.015,0.134,0.433,0.015,0.09,0.06,0.09,0.119,0.075,0.06,0.149,0,0,0.015,0,0,0.045,0.373,0
Modern Art,Post-Impressionism,Tom Thomson,"Round Lake, Mud Bay",1915,https://use2-uploads5.wikiart.org/images/tom-thomson/round-lake-mud-bay-1915.jpg,https://www.wikiart.org/en/tom-thomson/round-lake-mud-bay-1915,https://www.wikiart.org/en/tom-thomson,yes,none,1.5,0,0,0.2,0,0.1,0.1,0,0.1,0.7,0.3,0.1,0.3,0.2,0,0,0,0,0.2,0.1,0
Modern Art,Expressionism,Oskar Kokoschka,Knight Errant (Self-Portrait),1915,https://use2-uploads5.wikiart.org/images/oskar-kokoschka/not_detected_235870.jpg,https://www.wikiart.org/en/oskar-kokoschka/not_detected_235870,https://www.wikiart.org/en/oskar-kokoschka,yes,face,0.6,0.1,0.1,0.1,0.2,0.1,0.1,0.4,0.1,0.1,0.2,0,0,0.3,0.2,0.4,0,0,0.3,0.1,0
Modern Art,Cubism,Max Weber,Rush Hour,1915,https://use2-uploads7.wikiart.org/images/max-weber/rush-hour.jpg,https://www.wikiart.org/en/max-weber/rush-hour,https://www.wikiart.org/en/max-weber,yes,none,0.95,0.016,0.016,0.258,0.048,0.097,0.113,0.177,0,0.048,0.016,0.016,0.129,0.048,0.048,0.081,0.048,0,0.532,0.048,0
Modern Art,Expressionism,Alexandre Jacovleff,Violinist,1915,https://use2-uploads8.wikiart.org/images/alexandre-yevgenievich-jacovleff/violinist-1915.jpg,https://www.wikiart.org/en/alexandre-jacovleff/violinist-1915,https://www.wikiart.org/en/alexandre-jacovleff,yes,face,1.7,0.1,0,0.3,0.1,0,0.1,0,0,0.4,0.5,0,0.3,0,0,0,0,0.1,0.2,0.6,0
Modern Art,"Abstract Art,Cubism",Marsden Hartley,Himmel,1915,https://use2-uploads6.wikiart.org/images/marsden-hartley/himmel-1915.jpg,https://www.wikiart.org/en/marsden-hartley/himmel-1915,https://www.wikiart.org/en/marsden-hartley,yes,body,1.1,0,0,0.3,0,0.2,0.2,0,0,0.3,0.1,0.1,0.2,0,0,0.2,0.1,0.1,0.6,0.2,0
Modern Art,Cubism,Gosta Adrian-Nilsson,Jack,1915,https://use2-uploads0.wikiart.org/images/gosta-adrian-nilsson/jack-1915.jpg,https://www.wikiart.org/en/gosta-adrian-nilsson/jack-1915,https://www.wikiart.org/en/gosta-adrian-nilsson,yes,face,1.64,0.091,0,0.091,0.091,0,0.091,0,0,0.091,0.182,0,0.364,0,0,0,0,0,0.182,0.545,0
Modern Art,Post-Impressionism,Istvan Nagy,Little boy,1915,https://use2-uploads6.wikiart.org/images/istvan-nagy/little-boy-1915.jpg,https://www.wikiart.org/en/istvan-nagy/little-boy-1915,https://www.wikiart.org/en/istvan-nagy,yes,face,1.7,0,0,0.1,0,0,0,0,0.1,0.2,0.2,0.1,0.1,0.1,0,0.3,0,0,0.1,0.4,0
Modern Art,Post-Impressionism,Vanessa Bell,Mrs. St John Hutchinson,1915,https://use2-uploads1.wikiart.org/images/vanessa-bell/mrs-st-john-hutchinson-1915.jpg,https://www.wikiart.org/en/vanessa-bell/mrs-st-john-hutchinson-1915,https://www.wikiart.org/en/vanessa-bell,yes,face,-0.7,0,0,0.1,0.4,0,0.3,0.1,0,0.2,0.1,0,0,0,0,0,0.1,0,0,0.2,0.1
Modern Art,Expressionism,George Bouzianis,Portrait of a man,1915,https://use2-uploads4.wikiart.org/images/george-bousianis/kefali-andra-1915.jpg,https://www.wikiart.org/en/george-bouzianis/kefali-andra-1915,https://www.wikiart.org/en/george-bouzianis,yes,face,0.4,0.1,0,0.4,0,0.2,0.3,0.1,0.1,0.1,0.3,0,0.1,0,0.1,0.1,0,0,0.1,0,0
Modern Art,Abstract Art,Jean Arp,Abstract Composition,1915,https://use2-uploads8.wikiart.org/images/jean-arp/abstract-composition.jpg,https://www.wikiart.org/en/jean-arp/abstract-composition,https://www.wikiart.org/en/jean-arp,yes,none,0.8,0,0.1,0.3,0,0,0.3,0,0,0,0.1,0,0.1,0,0,0,0,0,0.5,0,0
Modern Art,Post-Impressionism,Roger Fry,Still Life with Coffee Pot,1915,https://use2-uploads2.wikiart.org/images/roger-fry/still-life-with-coffee-pot-1915.jpg,https://www.wikiart.org/en/roger-fry/still-life-with-coffee-pot-1915,https://www.wikiart.org/en/roger-fry,yes,none,1.36,0.091,0,0.273,0,0,0,0,0.091,0.273,0.182,0.091,0.364,0,0.091,0.091,0,0,0.455,0.182,0
Modern Art,Cubism,Olga Rozanova,Room,1915,https://use2-uploads6.wikiart.org/images/olga-rozanova/room.jpg,https://www.wikiart.org/en/olga-rozanova/room,https://www.wikiart.org/en/olga-rozanova,yes,none,0.09,0,0,0.273,0,0.091,0,0,0,0.091,0.091,0,0.091,0,0,0.091,0,0.091,0.364,0.091,0
Modern Art,Expressionism,Anita Malfatti,O Farol,1915,https://use2-uploads6.wikiart.org/images/anita-malfatti/o-farol-1915.jpg,https://www.wikiart.org/en/anita-malfatti/o-farol-1915,https://www.wikiart.org/en/anita-malfatti,yes,none,1.45,0,0,0.091,0.091,0.091,0,0.091,0.091,0.545,0.273,0,0,0,0.091,0,0,0,0.182,0.091,0
Modern Art,Cubism,Henri Le Fauconnier,The Signal,1915,https://use2-uploads5.wikiart.org/images/henri-le-fauconnier/the-signal-1915.jpg,https://www.wikiart.org/en/henri-le-fauconnier/the-signal-1915,https://www.wikiart.org/en/henri-le-fauconnier,yes,body,0.45,0,0.091,0.455,0,0.182,0.182,0,0,0.091,0.091,0,0.273,0,0,0,0.091,0,0.273,0.091,0.091
Modern Art,Cubism,Carlo Carra,Pursuit,1915,https://use2-uploads3.wikiart.org/images/carlo-carra/pursuit-1915.jpg,https://www.wikiart.org/en/carlo-carra/pursuit-1915,https://www.wikiart.org/en/carlo-carra,yes,face,1.1,0,0,0.4,0,0,0.1,0,0,0.1,0.3,0,0.1,0,0,0,0,0,0.4,0.1,0
Modern Art,Post-Impressionism,Samuel Mutzner,"The Gate of Lama Temple, Peking",1915,https://use2-uploads0.wikiart.org/images/samuel-mutzner/poarta-templului-lama-peking-1915.jpg,https://www.wikiart.org/en/samuel-mutzner/poarta-templului-lama-peking-1915,https://www.wikiart.org/en/samuel-mutzner,yes,face,1.8,0,0,0.2,0,0,0,0,0,0.6,0.4,0,0.2,0,0,0,0,0,0.1,0.3,0
Modern Art,Expressionism,Jacoba van Heemskerck,Landschap,1915,https://use2-uploads6.wikiart.org/images/jacoba-van-heemskerck/landschap-1915.jpg,https://www.wikiart.org/en/jacoba-van-heemskerck/landschap-1915,https://www.wikiart.org/en/jacoba-van-heemskerck,yes,none,0.18,0,0,0.545,0,0.091,0,0.091,0,0,0.091,0,0.273,0,0,0,0,0,0.273,0.091,0
Modern Art,Post-Impressionism,Maurice Denis,Yellow Cat,1915,https://use2-uploads3.wikiart.org/images/maurice-denis/yellow-cat.jpg,https://www.wikiart.org/en/maurice-denis/yellow-cat,https://www.wikiart.org/en/maurice-denis,yes,face,1.91,0.091,0,0,0,0,0,0,0.273,0.727,0.364,0.818,0.182,0,0,0,0,0,0,0.091,0
Modern Art,Expressionism,Jacoba van Heemskerck,Harbor Scene,1915,https://use2-uploads0.wikiart.org/images/jacoba-van-heemskerck/harbor-scene-1915.jpg,https://www.wikiart.org/en/jacoba-van-heemskerck/harbor-scene-1915,https://www.wikiart.org/en/jacoba-van-heemskerck,yes,none,0.45,0,0,0,0,0.091,0.091,0.091,0,0.273,0.091,0,0.091,0.091,0.091,0.091,0,0,0.364,0,0
Modern Art,Post-Impressionism,Tom Thomson,Sunset,1915,https://use2-uploads2.wikiart.org/images/tom-thomson/sunset-1915.jpg,https://www.wikiart.org/en/tom-thomson/sunset-1915,https://www.wikiart.org/en/tom-thomson,yes,none,0.8,0,0,0,0,0,0,0.2,0,0.4,0.1,0,0.2,0.1,0,0.3,0,0,0,0.1,0
Modern Art,Abstract Art,Johannes Itten,Horizontal Vertical,1915,https://use2-uploads0.wikiart.org/images/johannes-itten/horizontal-vertical-1915.jpg,https://www.wikiart.org/en/johannes-itten/horizontal-vertical-1915,https://www.wikiart.org/en/johannes-itten,yes,none,1,0,0,0.6,0.1,0.1,0,0,0,0.3,0.1,0,0.2,0,0,0,0,0,0.5,0.2,0
Modern Art,Post-Impressionism,Roger Fry,Essay in Abstract Design,1915,https://use2-uploads0.wikiart.org/images/roger-fry/essay-in-abstract-design-1915.jpg,https://www.wikiart.org/en/roger-fry/essay-in-abstract-design-1915,https://www.wikiart.org/en/roger-fry,yes,none,0.3,0.1,0,0.4,0,0,0,0.1,0.1,0.1,0.3,0,0.1,0.1,0.1,0.1,0,0,0.6,0.2,0
Modern Art,Post-Impressionism,Eduardo Viana,Lou&#231;a de Barcelos,1915,https://use2-uploads6.wikiart.org/images/eduardo-viana/lou-a-de-barcelos-1915.jpg,https://www.wikiart.org/en/eduardo-viana/lou-a-de-barcelos-1915,https://www.wikiart.org/en/eduardo-viana,yes,none,0.79,0.071,0.071,0.214,0.071,0.143,0.143,0.214,0.071,0.214,0.429,0.071,0.286,0.143,0.143,0.071,0.143,0.071,0.143,0.071,0.071
Modern Art,Expressionism,Amedeo Modigliani,Portrait of Moise Kisling,1915,https://use2-uploads0.wikiart.org/images/amedeo-modigliani/portrait-of-moise-kisling-1915.jpg,https://www.wikiart.org/en/amedeo-modigliani/portrait-of-moise-kisling-1915,https://www.wikiart.org/en/amedeo-modigliani,yes,face,0.14,0.143,0,0,0.143,0,0.071,0,0,0.214,0.143,0,0.214,0.071,0,0.143,0.071,0.214,0.143,0.143,0.071
Modern Art,Cubism,Olexandr Archipenko,Woman with a Fan II,1915,https://use2-uploads0.wikiart.org/images/olexandr-archipenko/woman-with-a-fan-ii.jpg,https://www.wikiart.org/en/olexandr-archipenko/woman-with-a-fan-ii,https://www.wikiart.org/en/olexandr-archipenko,yes,face,1.29,0,0,0.214,0.071,0,0.071,0,0,0.071,0.143,0.143,0.071,0.071,0,0,0,0,0.5,0.143,0
Modern Art,Expressionism,Alexej von Jawlensky,"Still Life with Bottle, Bread and red Wallpaper with Swallows",1915,https://use2-uploads2.wikiart.org/images/alexej-von-jawlensky/still-life-with-bottle-bread-and-red-wallpaper-with-swallows-1915.jpg,https://www.wikiart.org/en/alexej-von-jawlensky/still-life-with-bottle-bread-and-red-wallpaper-with-swallows-1915,https://www.wikiart.org/en/alexej-von-jawlensky,yes,none,0.51,0.024,0,0.238,0.012,0.024,0.06,0.024,0.048,0.31,0.202,0.048,0.202,0.06,0.024,0.083,0.012,0.048,0.25,0.071,0
Modern Art,Post-Impressionism,Roger Fry,"View on the Cote d&#39;Azur, Menton",1916,https://use2-uploads6.wikiart.org/images/roger-fry/view-on-the-cote-d-azur-menton-1916.jpg,https://www.wikiart.org/en/roger-fry/view-on-the-cote-d-azur-menton-1916,https://www.wikiart.org/en/roger-fry,yes,none,1.36,0,0,0.273,0,0,0,0,0,0.545,0.182,0,0.273,0,0,0,0,0,0.182,0,0
Modern Art,Abstract Art,Georgia O&#39;Keeffe,Blue-02,1916,https://use2-uploads3.wikiart.org/images/georgia-o-keeffe/blue-02.jpg,https://www.wikiart.org/en/georgia-o-keeffe/blue-02,https://www.wikiart.org/en/georgia-o-keeffe,yes,none,0.5,0,0,0.4,0,0,0,0,0,0.1,0.2,0,0.2,0.2,0.1,0.2,0,0,0.5,0.1,0
Modern Art,Cubism,Lyonel Feininger,The Green Bridge II,1916,https://use2-uploads2.wikiart.org/images/lyonel-feininger/the-green-bridge-ii-1916.jpg,https://www.wikiart.org/en/lyonel-feininger/the-green-bridge-ii-1916,https://www.wikiart.org/en/lyonel-feininger,yes,face,1,0,0,0.4,0,0,0,0,0,0.3,0,0,0.3,0,0,0.1,0,0,0.6,0.2,0
Modern Art,Post-Impressionism,Santiago Rusinol,Avenue of Plane Trees,1916,https://use2-uploads4.wikiart.org/images/santiago-rusinol/avenue-of-plane-trees-1916.jpg,https://www.wikiart.org/en/santiago-rusinol/avenue-of-plane-trees-1916,https://www.wikiart.org/en/santiago-rusinol,yes,none,1.45,0.091,0,0,0,0.091,0,0,0,0.636,0.273,0,0.091,0,0,0.091,0,0,0.182,0,0
Modern Art,Expressionism,Helene Schjerfbeck,Circus Girl,1916,https://use2-uploads5.wikiart.org/images/helene-schjerfbeck/circus-girl-1916.jpg,https://www.wikiart.org/en/helene-schjerfbeck/circus-girl-1916,https://www.wikiart.org/en/helene-schjerfbeck,yes,face,0.91,0,0,0,0.182,0,0.091,0.091,0,0.455,0.182,0,0.182,0,0,0.091,0,0,0,0.182,0
Modern Art,Expressionism,Heinrich Campendonk,The Fairytale,1916,https://use2-uploads8.wikiart.org/images/heinrich-campendonk/the-fairytale-1916.jpg,https://www.wikiart.org/en/heinrich-campendonk/the-fairytale-1916,https://www.wikiart.org/en/heinrich-campendonk,yes,face,0,0,0.091,0.273,0.091,0,0.091,0.364,0,0.091,0.091,0,0.273,0.091,0.091,0.182,0.091,0,0.364,0.273,0
Modern Art,Cubism,Johannes Itten,Der Bachs&#228;nger (Helge Lindberg),1916,https://use2-uploads1.wikiart.org/images/johannes-itten/der-bachs-nger-helge-lindberg-1916.jpg,https://www.wikiart.org/en/johannes-itten/der-bachs-nger-helge-lindberg-1916,https://www.wikiart.org/en/johannes-itten,yes,face,0.57,0.071,0.071,0.286,0.071,0.071,0.214,0.071,0.071,0.143,0.214,0.071,0.071,0.071,0.143,0.286,0.071,0.071,0.429,0.071,0
Modern Art,Post-Impressionism,Leon Kroll,In the Country,1916,https://use2-uploads6.wikiart.org/00117/images/leon-kroll/in-the-country-by-leon-kroll.jpg,https://www.wikiart.org/en/leon-kroll/in-the-country-1916,https://www.wikiart.org/en/leon-kroll,yes,face,2.1,0.1,0,0.2,0,0,0,0,0.1,0.6,0.7,0.3,0.4,0,0,0,0,0,0.1,0.3,0
Modern Art,Cubism,Marsden Hartley,Handsome Drinks,1916,https://use2-uploads6.wikiart.org/images/marsden-hartley/handsome-drinks-1916.jpg,https://www.wikiart.org/en/marsden-hartley/handsome-drinks-1916,https://www.wikiart.org/en/marsden-hartley,yes,none,0.1,0.2,0,0.4,0,0.1,0,0,0,0.3,0.1,0,0.1,0,0,0,0,0,0.2,0.2,0
Modern Art,Cubism,Mikhail Larionov,Lady with a Fan. Sketch of a Costume for the Ballet &#171;Natural History&#187;,1916,https://use2-uploads2.wikiart.org/00124/images/mikhail-larionov/lady-with-a-fan-sketch-of-a-costume-for-the-ballet-natural-history-1916.jpg,https://www.wikiart.org/en/mikhail-larionov/lady-with-a-fan-sketch-of-a-costume-for-the-ballet-natural-history-1916,https://www.wikiart.org/en/mikhail-larionov,yes,none,0.52,0.016,0.016,0.203,0.094,0.016,0.063,0.078,0.063,0.234,0.063,0.047,0.188,0.031,0.031,0.016,0,0.031,0.375,0.078,0
Modern Art,Abstract Art,Georgia O&#39;Keeffe,Sunrise,1916,https://use2-uploads3.wikiart.org/images/georgia-o-keeffe/sunrise.jpg,https://www.wikiart.org/en/georgia-o-keeffe/sunrise,https://www.wikiart.org/en/georgia-o-keeffe,yes,none,1.18,0,0.091,0.091,0,0.091,0,0,0.091,0.455,0.091,0.182,0.364,0,0.091,0,0,0,0.091,0,0
Modern Art,Cubism,Max Weber,Slide Lecture at the Metropolitan Museum,1916,https://use2-uploads2.wikiart.org/images/max-weber/slide-lecture-at-the-metropolitan-museum.jpg,https://www.wikiart.org/en/max-weber/slide-lecture-at-the-metropolitan-museum,https://www.wikiart.org/en/max-weber,yes,none,1,0,0,0.5,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0,0.8,0,0
Modern Art,"Abstract Art,Cubism",Alberto Magnelli,Femme &#224; la blouse jaune,1916,https://use2-uploads4.wikiart.org/images/alberto-magnelli/femme-la-blouse-jaune-1916.jpg,https://www.wikiart.org/en/alberto-magnelli/femme-la-blouse-jaune-1916,https://www.wikiart.org/en/alberto-magnelli,yes,face,0.9,0,0,0.2,0.1,0,0,0.1,0,0.5,0.1,0.1,0.2,0,0,0,0,0,0.3,0.1,0
Modern Art,Expressionism,Boris Grigoriev,Portrait of Vsevolod Meyerhold,1916,https://use2-uploads3.wikiart.org/images/boris-gregoriev/portrait-of-vsevolod-meyerhold-1916.jpg,https://www.wikiart.org/en/boris-grigoriev/portrait-of-vsevolod-meyerhold-1916,https://www.wikiart.org/en/boris-grigoriev,yes,face,0.92,0,0.25,0.25,0.083,0.083,0.167,0.25,0,0.083,0,0,0,0.167,0.083,0.083,0,0,0.25,0.083,0
Modern Art,Post-Impressionism,Albert Marquet,Port of Marseilles,1916,https://use2-uploads8.wikiart.org/images/albert-marquet/port-of-marseilles-1916.jpg,https://www.wikiart.org/en/albert-marquet/port-of-marseilles-1916,https://www.wikiart.org/en/albert-marquet,yes,none,1.8,0.061,0.041,0.143,0.041,0.041,0.082,0.041,0.102,0.592,0.224,0.102,0.265,0.061,0.041,0.061,0.041,0.041,0.061,0.224,0
Modern Art,Cubism,Max Weber,Russian Ballet,1916,https://use2-uploads3.wikiart.org/images/max-weber/russian-ballet.jpg,https://www.wikiart.org/en/max-weber/russian-ballet,https://www.wikiart.org/en/max-weber,yes,none,1.3,0,0,0.4,0,0,0,0.1,0,0.2,0.1,0.1,0.2,0,0.1,0.1,0,0,0.5,0.1,0
Modern Art,Post-Impressionism,Francisc Sirato,Halt,1916,https://use2-uploads4.wikiart.org/images/francisc-sirato/halt-1916.jpg,https://www.wikiart.org/en/francisc-sirato/halt-1916,https://www.wikiart.org/en/francisc-sirato,yes,face,1.27,0,0,0.182,0,0.091,0,0.091,0.091,0.091,0.364,0,0.091,0.091,0.091,0.545,0.091,0,0.091,0.182,0
Modern Art,Cubism,Anita Malfatti,O homem de sete cores,1916,https://use2-uploads2.wikiart.org/images/anita-malfatti/o-homem-de-sete-cores-1916.jpg,https://www.wikiart.org/en/anita-malfatti/o-homem-de-sete-cores-1916,https://www.wikiart.org/en/anita-malfatti,yes,body,1.36,0,0,0.182,0,0,0.091,0.182,0,0.091,0.182,0,0.091,0,0,0.273,0,0,0.182,0.455,0
Modern Art,Cubism,Eduardo Viana,La Petite,1916,https://use2-uploads7.wikiart.org/images/eduardo-viana/la-petite-1916.jpg,https://www.wikiart.org/en/eduardo-viana/la-petite-1916,https://www.wikiart.org/en/eduardo-viana,yes,face,0.36,0.143,0.143,0.357,0.071,0.143,0.143,0.143,0.143,0.214,0.071,0.143,0.214,0.071,0.071,0.143,0.071,0.071,0.429,0.071,0
Modern Art,Cubism,Morton Shamberg,Machine Form,1916,https://use2-uploads3.wikiart.org/images/morton-shamberg/machine-form-1916.jpg,https://www.wikiart.org/en/morton-shamberg/machine-form-1916,https://www.wikiart.org/en/morton-shamberg,yes,none,-0.14,0,0,0.143,0.071,0.143,0.357,0.143,0.071,0.071,0.071,0,0,0.071,0,0,0,0,0.429,0.071,0
Modern Art,Expressionism,Otto Mueller,Bauerngeh&#246;ft in Frankreich,1916,https://use2-uploads2.wikiart.org/00136/images/otto-mueller/otto-mueller-bauerngeh-ft-in-frankreich-ca1916.jpeg,https://www.wikiart.org/en/otto-mueller/bauerngehoft-in-frankreich-1916,https://www.wikiart.org/en/otto-mueller,yes,face,1,0,0,0,0,0,0,0.091,0,0.091,0.455,0,0,0.091,0.273,0.455,0,0,0,0.091,0
Modern Art,Abstract Art,Gerardo Dottori,Ritmi astrali,1916,https://use2-uploads4.wikiart.org/images/gerardo-dottori/ritmi-astrali-1916.jpg,https://www.wikiart.org/en/gerardo-dottori/ritmi-astrali-1916,https://www.wikiart.org/en/gerardo-dottori,yes,none,0.3,0.1,0,0.6,0.1,0.1,0.2,0,0,0.1,0.2,0,0,0.1,0.1,0.1,0,0,0.6,0,0
Modern Art,Expressionism,Wassily Kandinsky,Moscow I,1916,https://use2-uploads1.wikiart.org/images/wassily-kandinsky/moscow-i-1916.jpg,https://www.wikiart.org/en/wassily-kandinsky/moscow-i-1916,https://www.wikiart.org/en/wassily-kandinsky,yes,none,1.21,0.071,0.071,0.286,0.071,0.143,0.357,0.143,0.071,0.143,0.071,0.071,0.286,0.071,0.071,0.071,0.071,0.071,0.429,0.143,0
